cap_scale,price_sigma,seed,w_app,w_op,w_sys,napp,nop,nsys,n_chains
1.0,0.4,0,0.0,1.0,0.0,0.6828095917834077,1.0,1.2132531990728346,8
1.0,0.4,0,0.2,0.0,0.8,0.7079416277070563,0.9477395038514992,1.135813116969219,6
1.0,0.4,0,0.2,0.2,0.6,0.6602139851023934,0.9334807472628524,1.1881005067272339,8
1.0,0.4,0,0.2,0.4,0.4,0.6950271660903893,0.9084289968326044,1.062629468736876,9
1.0,0.4,0,0.2,0.6,0.2,0.4748111804839281,0.8553108493777274,0.9858422078511065,10
1.0,0.4,0,0.2,0.8,0.0,0.6319513534972615,0.7693629705009902,0.8325453463096597,8
1.0,0.4,0,0.4,0.0,0.6,0.6985772738436583,0.8510129124199136,1.0664831856988806,9
1.0,0.4,0,0.4,0.2,0.4,0.719631858512162,0.9205465178949497,1.1482400710155418,9
1.0,0.4,0,0.4,0.4,0.2,0.6198795903044156,0.8231028671064271,0.973597920277573,8
1.0,0.4,0,0.4,0.6,0.0,0.6198795903044156,0.8231028671064271,0.973597920277573,8
1.0,0.4,0,0.6,0.0,0.4,0.5184341031706767,0.6508765707203068,0.8997709882743543,8
